stoties_kodas,ilguma,platuma,oro_temp,juntamoji_temp,debesuotumas,slegis_juros_lyg,santyk_oro_dregme,kritutliu_kiekis,year,month
raseiniu-ams,23.133073,55.394569,4.501111111111111,2.566666666666667,87.88354037267081,1011.8355555555555,92.24583333333334,39.3,2019,11
siauliu-ams,23.331111,55.942222,4.743611111111111,3.2372222222222224,85.90625,1011.89375,90.37638888888888,39.4,2019,11
silutes-ams,21.446944,55.352222,5.575416666666667,4.077500000000001,81.77009873060649,1010.4933333333332,87.25972222222222,59.5,2019,11
telsiu-ams,22.256657,55.991245,4.1315277777777775,2.2843055555555556,84.75613496932516,1010.9976388888889,90.325,72.9,2019,11
ukmerges-ams,24.760335,55.264145,5.103888888888889,3.544583333333333,88.71905424200278,1013.1822222222222,86.16805555555555,35.8,2019,11
utenos-ams,25.589692,55.515321,4.952083333333333,3.3175,92.50694444444444,1013.6991666666667,85.47083333333333,47.5,2019,11
varenos-ams,24.55176,54.248271,4.896944444444444,3.3793055555555553,89.30311614730878,1013.6616666666667,87.3013888888889,42.4,2019,11
vilniaus-ams,25.107064,54.625992,4.504444444444444,2.468472222222222,89.63884892086331,1013.935,89.61527777777778,42.7,2019,11
birzu-ams,24.774184,56.193191,2.381720430107527,0.15510752688172041,82.09439124487004,1008.9110215053764,91.67204301075269,51.1,2019,12
dotnuvos-ams,23.866224,55.395993,2.376075268817204,-0.3618279569892473,79.94190871369294,1009.743682795699,88.34543010752688,45.3,2019,12
duksto-ams,26.31614,55.517856,1.901747311827957,-1.1083333333333334,90.81395348837209,1009.9711021505376,90.73521505376344,64.1,2019,12
kauno-ams,23.83588,54.88396,2.40994623655914,-0.8836021505376344,78.51577503429355,1010.4888440860215,91.24193548387096,41.8,2019,12
klaipedos-ams,21.09157,55.73135,4.441801075268817,3.067741935483871,80.42663043478261,1008.8900537634408,83.77150537634408,59.8,2019,12
kybartu-ams,22.783011,54.633167,2.887231182795699,0.006854838709677412,73.27762430939227,1010.5069892473118,85.75940860215054,32.3,2019,12
laukuvos-ams,22.239463,55.60886,1.883736559139785,-1.6969086021505377,82.25147058823529,1009.3788978494624,92.4986559139785,68.9,2019,12
lazdiju-ams,23.51068,54.23221,2.349731182795699,-0.8881720430107526,78.32307692307693,1011.3544354838709,87.0524193548387,24.6,2019,12
nidos-ams,21.00736,55.30221,3.9278225806451617,1.3311827956989246,73.48555708390647,1009.385752688172,84.98790322580645,60.1,2019,12
panevezio-ams,24.417184,55.735154,2.4120967741935484,-0.4146505376344086,82.03547066848567,1009.5729838709678,89.93682795698925,49.7,2019,12
raseiniu-ams,23.133073,55.394569,2.0423387096774195,-1.239247311827957,84.01001430615165,1009.7141129032259,92.89112903225806,46.2,2019,12
siauliu-ams,23.331111,55.942222,2.556451612903226,-0.16478494623655915,80.86426592797784,1009.1165322580645,90.48655913978494,42.1,2019,12
silutes-ams,21.446944,55.352222,3.1064516129032254,0.8059139784946237,75.96725784447476,1009.5647849462365,87.03897849462365,71.6,2019,12
telsiu-ams,22.256657,55.991245,2.1961021505376346,-0.8483870967741937,81.0506329113924,1008.7900537634409,89.74731182795699,75.7,2019,12
ukmerges-ams,24.760335,55.264145,2.5170698924731183,-0.18360215053763443,82.99596774193549,1010.1893817204301,88.11827956989248,45.4,2019,12
utenos-ams,25.589692,55.515321,2.5461021505376342,0.26814516129032256,88.47138964577657,1009.9581989247312,87.65860215053763,55.0,2019,12
varenos-ams,24.55176,54.248271,2.3620967741935486,0.10766129032258064,83.82655826558266,1011.4689516129033,87.31451612903226,37.6,2019,12
vilniaus-ams,25.107064,54.625992,2.0427419354838707,-1.14502688172043,85.49180327868852,1011.0985215053764,91.0725806451613,44.9,2019,12
birzu-ams,24.774184,56.193191,2.6635752688172043,0.16612903225806452,83.23939808481532,1014.3158602150538,92.20161290322581,42.6,2020,01
dotnuvos-ams,23.866224,55.395993,2.718279569892473,-0.019623655913978497,80.05793103448276,1015.7141129032259,88.29569892473118,52.2,2020,01
duksto-ams,26.31614,55.517856,1.6928763440860215,-1.5025537634408603,84.79916897506925,1015.4556451612904,90.43817204301075,44.5,2020,01
kauno-ams,23.83588,54.88396,2.458198924731183,-1.019489247311828,80.88466757123473,1016.8252688172043,91.66666666666667,52.8,2020,01
klaipedos-ams,21.09157,55.73135,4.71518817204301,2.8940860215053763,85.34520547945205,1015.2524193548388,86.70161290322581,100.2,2020,01
kybartu-ams,22.783011,54.633167,2.8309139784946233,-0.694758064516129,78.53701211305518,1017.1829301075269,86.86693548387096,54.3,2020,01
laukuvos-ams,22.239463,55.60886,2.5325268817204303,-1.3653225806451612,84.08689024390245,1015.4744623655914,92.17069892473118,90.8,2020,01
lazdiju-ams,23.51068,54.23221,2.1356182795698926,-1.3369623655913978,81.81564245810056,1018.110752688172,87.90994623655914,34.9,2020,01
nidos-ams,21.00736,55.30221,4.4642473118279575,2.0791666666666666,79.49118046132972,1015.9758064516129,86.95833333333333,71.5,2020,01
panevezio-ams,24.417184,55.735154,2.6213709677419352,-0.27970430107526884,80.62135922330097,1015.2995967741936,90.02150537634408,47.0,2020,01
raseiniu-ams,23.133073,55.394569,2.4526881720430107,-0.9850806451612903,84.75851851851851,1015.7892473118279,94.00537634408602,65.3,2020,01
siauliu-ams,23.331111,55.942222,3.0858870967741936,0.26653225806451614,78.96102150537635,1014.8190860215054,89.3239247311828,43.9,2020,01
silutes-ams,21.446944,55.352222,3.9053763440860214,1.2795698924731183,83.29063360881543,1016.0331989247311,87.03629032258064,95.9,2020,01
telsiu-ams,22.256657,55.991245,2.897311827956989,-0.4575268817204301,83.68539325842697,1014.6415322580646,89.04166666666667,64.3,2020,01
ukmerges-ams,24.760335,55.264145,2.427822580645161,-0.37056451612903224,83.25741239892183,1016.1536290322581,89.68817204301075,53.4,2020,01
utenos-ams,25.589692,55.515321,2.411290322580645,0.1618279569892473,86.455525606469,1015.6466397849462,88.49327956989248,55.2,2020,01
varenos-ams,24.55176,54.248271,1.8420698924731183,-0.1361559139784946,84.93835616438356,1018.0385752688171,89.95564516129032,58.0,2020,01
vilniaus-ams,25.107064,54.625992,1.7141129032258065,-1.5831989247311828,86.95839112343967,1017.3549731182795,92.06182795698925,46.5,2020,01
birzu-ams,24.774184,56.193191,2.1666666666666665,-0.3214080459770115,71.83453237410072,1004.1333333333334,85.70114942528735,46.3,2020,02
dotnuvos-ams,23.866224,55.395993,2.2883620689655175,-0.4718390804597701,68.31457431457432,1005.4913793103449,82.7816091954023,47.7,2020,02
duksto-ams,26.31614,55.517856,1.4208333333333334,-1.630890804597701,70.67821067821068,1005.68908045977,83.92959770114942,57.8,2020,02
kauno-ams,23.83588,54.88396,2.2117816091954023,-1.1142241379310345,63.002877697841726,1006.6228448275862,86.52298850574712,55.2,2020,02
klaipedos-ams,21.09157,55.73135,3.840948275862069,1.2826149425287354,78.3030303030303,1004.5156609195402,81.5632183908046,66.6,2020,02
kybartu-ams,22.783011,54.633167,2.7866379310344827,-0.40229885057471265,67.01293103448276,1006.7774425287356,80.46551724137932,40.1,2020,02
laukuvos-ams,22.239463,55.60886,1.9001436781609196,-1.9084770114942529,79.00436681222708,1004.9557471264367,86.91522988505747,99.8,2020,02
lazdiju-ams,23.51068,54.23221,2.1492816091954023,-0.8764367816091954,69.18985507246377,1007.9362068965517,80.62787356321839,27.0,2020,02
nidos-ams,21.00736,55.30221,3.9423850574712644,1.1704022988505747,64.90215827338129,1005.2943965517242,80.9080459770115,63.4,2020,02
panevezio-ams,24.417184,55.735154,2.151580459770115,-0.7554597701149426,69.21356421356421,1005.1382183908046,83.83045977011494,34.2,2020,02
raseiniu-ams,23.133073,55.394569,1.980316091954023,-1.4314655172413793,75.46820809248555,1005.4458333333334,89.88074712643679,67.5,2020,02
siauliu-ams,23.331111,55.942222,2.394971264367816,-0.5022988505747126,70.83861671469741,1004.4528735632183,84.53879310344827,47.2,2020,02
silutes-ams,21.446944,55.352222,3.359770114942529,0.460632183908046,75.72988505747126,1005.408908045977,81.32040229885058,66.1,2020,02
telsiu-ams,22.256657,55.991245,2.1396551724137933,-1.1991379310344827,77.42052023121387,1004.067816091954,83.92672413793103,114.2,2020,02
ukmerges-ams,24.760335,55.264145,2.1755747126436784,-0.5675287356321839,68.16954022988506,1006.0935344827586,83.16954022988506,51.3,2020,02
utenos-ams,25.589692,55.515321,2.0869252873563218,-0.19928160919540228,72.0646551724138,1005.6969827586206,81.74425287356321,48.8,2020,02
varenos-ams,24.55176,54.248271,1.9517241379310346,-0.042816091954022986,72.96248196248196,1008.0412356321839,80.8433908045977,37.6,2020,02
vilniaus-ams,25.107064,54.625992,1.6498563218390805,-1.5087643678160918,71.78862973760933,1007.4293103448276,85.27298850574712,54.7,2020,02
birzu-ams,24.774184,56.193191,3.3010752688172045,1.9368279569892473,56.27456258411844,1016.6338709677419,72.74059139784946,35.4,2020,03
dotnuvos-ams,23.866224,55.395993,3.5158602150537637,1.8685483870967743,54.558704453441294,1017.155376344086,69.48655913978494,31.3,2020,03
duksto-ams,26.31614,55.517856,2.682258064516129,1.0784946236559139,55.36449864498645,1017.1802419354839,71.31854838709677,43.0,2020,03
kauno-ams,23.83588,54.88396,3.596236559139785,1.7116935483870968,50.775372124492556,1017.6021505376344,73.73252688172043,29.0,2020,03
klaipedos-ams,21.09157,55.73135,3.9681451612903227,2.427688172043011,55.01078167115903,1016.9356182795699,72.2486559139785,44.1,2020,03
kybartu-ams,22.783011,54.633167,3.89502688172043,2.1696236559139788,55.97715053763441,1017.6353494623655,69.08870967741936,26.2,2020,03
laukuvos-ams,22.239463,55.60886,2.559274193548387,-0.1435483870967742,56.36923076923077,1017.1153225806452,74.33198924731182,64.5,2020,03
lazdiju-ams,23.51068,54.23221,3.456451612903226,1.824462365591398,53.47831978319783,1018.1279569892472,67.375,24.7,2020,03
nidos-ams,21.00736,55.30221,4.34986559139785,2.5178763440860212,42.44743935309973,1017.1461021505376,73.16129032258064,41.6,2020,03
panevezio-ams,24.417184,55.735154,3.320861372812921,1.6343203230148047,56.78918918918919,1017.0813172043011,70.21534320323015,23.2,2020,03
raseiniu-ams,23.133073,55.394569,3.064247311827957,0.9166666666666666,77.06021505376344,1017.1797043010752,74.93682795698925,40.2,2020,03
siauliu-ams,23.331111,55.942222,3.3323924731182797,1.625268817204301,55.41935483870968,1016.9641129032259,72.42876344086021,44.3,2020,03
silutes-ams,21.446944,55.352222,3.885598923283984,2.4663526244952894,54.51081081081081,1017.2989232839839,70.74831763122477,43.7,2020,03
telsiu-ams,22.256657,55.991245,2.65,0.2454301075268817,55.58480325644505,1016.8263440860215,72.50940860215054,60.8,2020,03
ukmerges-ams,24.760335,55.264145,3.265188172043011,1.7095430107526883,55.31586021505376,1017.4143817204301,71.16397849462365,22.8,2020,03
utenos-ams,25.589692,55.515321,3.0995967741935484,2.0913978494623655,58.26315789473684,1017.254435483871,70.37231182795699,41.7,2020,03
varenos-ams,24.55176,54.248271,2.940725806451613,1.85,54.25880758807588,1018.1157258064516,68.63575268817205,28.6,2020,03
vilniaus-ams,25.107064,54.625992,3.2146505376344083,1.4655913978494626,54.34426229508197,1017.8877688172043,69.97043010752688,38.4,2020,03
birzu-ams,24.774184,56.193191,6.364444444444444,5.456666666666667,48.24583333333333,1013.8561111111111,65.25972222222222,13.6,2020,04
dotnuvos-ams,23.866224,55.395993,6.875138888888889,5.881388888888889,42.41388888888889,1014.9734722222222,58.394444444444446,9.4,2020,04
duksto-ams,26.31614,55.517856,5.846111111111111,4.613194444444445,50.236111111111114,1014.0223611111111,63.99305555555556,16.0,2020,04
kauno-ams,23.83588,54.88396,6.918472222222222,5.7868055555555555,40.09874826147427,1015.6631944444445,62.62638888888889,4.0,2020,04
klaipedos-ams,21.09157,55.73135,6.696111111111111,6.082361111111111,41.17524339360222,1015.8518055555556,73.35555555555555,4.9,2020,04
kybartu-ams,22.783011,54.633167,7.132916666666667,5.979722222222222,42.48956884561891,1016.2130555555556,59.791666666666664,2.1,2020,04
laukuvos-ams,22.239463,55.60886,6.010277777777778,4.637638888888889,48.93165969316597,1015.4377777777777,65.74305555555556,24.4,2020,04
lazdiju-ams,23.51068,54.23221,6.905694444444445,5.870555555555556,42.21388888888889,1016.5656944444445,56.21666666666667,4.6,2020,04
nidos-ams,21.00736,55.30221,7.370694444444444,6.809722222222222,27.261111111111113,1016.2191666666668,72.10833333333333,6.6,2020,04
panevezio-ams,24.417184,55.735154,6.567500000000001,5.572777777777778,45.31944444444444,1014.5863888888888,59.231944444444444,6.7,2020,04
raseiniu-ams,23.133073,55.394569,6.260694444444444,5.038333333333333,46.28045325779037,1015.2576388888889,65.18055555555556,14.4,2020,04
siauliu-ams,23.331111,55.942222,6.748888888888889,5.859861111111112,45.87916666666667,1014.7993055555555,62.169444444444444,5.8999999999999995,2020,04
silutes-ams,21.446944,55.352222,6.807916666666666,5.958888888888889,43.699430199430196,1016.0715277777778,68.58611111111111,9.8,2020,04
telsiu-ams,22.256657,55.991245,6.310277777777777,5.0431944444444445,48.50904033379694,1015.0172222222222,62.96388888888889,11.0,2020,04
ukmerges-ams,24.760335,55.264145,6.320277777777778,5.345694444444445,45.19027777777778,1015.0091666666666,61.53055555555556,8.8,2020,04
utenos-ams,25.589692,55.515321,6.159861111111112,5.567777777777778,51.920833333333334,1014.4183333333333,63.172222222222224,15.9,2020,04
varenos-ams,24.55176,54.248271,6.336666666666666,5.801388888888889,45.38194444444444,1016.1730555555555,57.58611111111111,8.4,2020,04
vilniaus-ams,25.107064,54.625992,6.65875,5.601944444444444,47.73888888888889,1015.5755555555556,58.547222222222224,6.2,2020,04
birzu-ams,24.774184,56.193191,10.218413978494624,10.053897849462366,47.94708276797829,1014.6201612903226,68.08198924731182,44.6,2020,05
dotnuvos-ams,23.866224,55.395993,10.662096774193548,10.459677419354838,46.100806451612904,1015.0244623655914,62.96236559139785,50.1,2020,05
duksto-ams,26.31614,55.517856,9.956048387096775,9.638575268817204,53.02845528455285,1014.200806451613,68.08467741935483,85.4,2020,05
kauno-ams,23.83588,54.88396,10.530376344086022,10.28239247311828,46.5872801082544,1015.2565860215054,70.09946236559139,94.4,2020,05
klaipedos-ams,21.09157,55.73135,9.986962365591397,9.94784946236559,45.950413223140494,1016.1676075268816,74.76612903225806,16.2,2020,05
kybartu-ams,22.783011,54.633167,10.585080645161291,10.289516129032258,50.47432432432432,1015.7369623655915,68.81586021505376,93.8,2020,05
laukuvos-ams,22.239463,55.60886,9.689247311827957,9.366532258064517,51.91621621621621,1015.620564516129,67.63037634408602,40.4,2020,05
lazdiju-ams,23.51068,54.23221,10.511155913978495,10.322043010752688,53.71639784946237,1015.628629032258,65.66935483870968,83.6,2020,05
nidos-ams,21.00736,55.30221,10.528091397849462,10.486827956989247,31.6869918699187,1016.2760752688172,74.21774193548387,20.8,2020,05
panevezio-ams,24.417184,55.735154,10.28010752688172,10.05215053763441,49.056756756756755,1014.9520161290324,64.98118279569893,46.2,2020,05
raseiniu-ams,23.133073,55.394569,9.835752688172043,9.515860215053763,49.44054054054054,1015.2967741935485,70.39650537634408,62.8,2020,05
siauliu-ams,23.331111,55.942222,10.42715053763441,10.214247311827956,45.57392473118279,1015.3100806451612,64.94086021505376,32.8,2020,05
silutes-ams,21.446944,55.352222,10.448924731182796,10.3122311827957,49.010989010989015,1016.1102150537635,70.34677419354838,28.3,2020,05
telsiu-ams,22.256657,55.991245,10.066129032258065,9.77728494623656,50.82258064516129,1015.4818548387096,63.780913978494624,27.3,2020,05
ukmerges-ams,24.760335,55.264145,10.079301075268818,9.856854838709678,48.081989247311824,1014.9295698924731,68.79435483870968,72.2,2020,05
utenos-ams,25.589692,55.515321,10.157930107526882,9.990725806451614,56.184573002754824,1014.5754032258064,67.1774193548387,57.7,2020,05
varenos-ams,24.55176,54.248271,10.404301075268817,10.314516129032258,55.30978260869565,1015.1059139784946,65.13172043010752,74.3,2020,05
vilniaus-ams,25.107064,54.625992,10.379435483870967,10.12513440860215,54.129905277401896,1014.8916666666667,67.86693548387096,77.8,2020,05
birzu-ams,24.774184,56.193191,19.337083333333336,19.35513888888889,47.40452616690241,1013.2755555555556,71.57083333333334,88.4,2020,06
dotnuvos-ams,23.866224,55.395993,18.892916666666665,18.964583333333334,43.2919605077574,1012.8670833333334,73.55833333333334,165.9,2020,06
duksto-ams,26.31614,55.517856,18.7925,18.83138888888889,44.258692628650905,1013.2626388888889,73.42083333333333,82.5,2020,06
kauno-ams,23.83588,54.88396,19.0125,19.088333333333335,40.24578651685393,1012.5984722222222,74.3125,99.3,2020,06
klaipedos-ams,21.09157,55.73135,17.882916666666667,17.902361111111112,48.275,1013.1209722222222,75.09027777777777,112.4,2020,06
kybartu-ams,22.783011,54.633167,18.642777777777777,18.719583333333333,47.7124824684432,1012.489861111111,76.52638888888889,129.4,2020,06
laukuvos-ams,22.239463,55.60886,17.773055555555555,17.780694444444446,49.11031518624642,1013.0680555555556,74.91527777777777,71.9,2020,06
lazdiju-ams,23.51068,54.23221,18.87472222222222,18.912916666666664,50.31512605042017,1012.4195833333333,73.33333333333333,200.9,2020,06
nidos-ams,21.00736,55.30221,18.803611111111113,18.87486111111111,31.820833333333333,1012.8879166666667,73.67361111111111,47.2,2020,06
panevezio-ams,24.417184,55.735154,19.06986111111111,19.10597222222222,48.57122708039492,1013.1630555555556,72.15972222222223,102.3,2020,06
raseiniu-ams,23.133073,55.394569,18.001944444444444,18.054444444444446,48.67275280898876,1012.8734722222223,80.8013888888889,132.70000000000002,2020,06
siauliu-ams,23.331111,55.942222,18.801805555555553,18.826805555555556,51.096317280453256,1013.3933333333333,73.22222222222223,107.3,2020,06
silutes-ams,21.446944,55.352222,18.7775,18.804166666666667,47.33565459610028,1012.9129166666668,72.25833333333334,76.0,2020,06
telsiu-ams,22.256657,55.991245,18.017916666666665,18.02166666666667,52.98166431593794,1013.2962500000001,72.90972222222223,89.1,2020,06
ukmerges-ams,24.760335,55.264145,19.023333333333333,19.045416666666668,46.62657342657343,1012.9133333333333,73.05277777777778,55.9,2020,06
utenos-ams,25.589692,55.515321,18.995416666666667,18.99527777777778,49.00281690140845,1013.1658333333334,71.45416666666667,90.30000000000001,2020,06
varenos-ams,24.55176,54.248271,19.205277777777777,19.207222222222224,47.76077885952712,1012.3352777777778,69.42777777777778,48.1,2020,06
vilniaus-ams,25.107064,54.625992,19.387083333333333,19.395,46.43472222222222,1012.6504166666667,71.16111111111111,68.4,2020,06
birzu-ams,24.774184,56.193191,17.019489247311828,17.006317204301077,53.46029609690444,1012.5079301075269,75.50806451612904,110.2,2020,07
dotnuvos-ams,23.866224,55.395993,17.356720430107526,17.33494623655914,46.005412719891744,1013.1177419354839,72.3252688172043,65.6,2020,07
duksto-ams,26.31614,55.517856,16.72728494623656,16.712365591397848,52.01478494623656,1013.1282258064516,74.40994623655914,56.0,2020,07
kauno-ams,23.83588,54.88396,17.33319892473118,17.313440860215056,44.92286874154262,1013.6073924731184,74.74327956989248,60.7,2020,07
klaipedos-ams,21.09157,55.73135,17.45268817204301,17.454032258064515,55.00806451612903,1013.011693548387,76.29704301075269,86.5,2020,07
kybartu-ams,22.783011,54.633167,17.611962365591395,17.58104838709677,50.02567567567568,1013.7635752688171,72.83602150537635,33.6,2020,07
laukuvos-ams,22.239463,55.60886,16.100134408602152,16.088172043010754,53.55495251017639,1013.0831989247312,77.98655913978494,84.5,2020,07
lazdiju-ams,23.51068,54.23221,17.8125,17.768817204301076,48.54582210242587,1014.1610215053764,68.69086021505376,13.200000000000001,2020,07
nidos-ams,21.00736,55.30221,18.205645161290324,18.204704301075267,42.02316076294278,1013.3184139784946,72.19489247311827,59.7,2020,07
panevezio-ams,24.417184,55.735154,17.218279569892474,17.19435483870968,49.850605652759086,1013.0008064516129,72.78763440860214,58.3,2020,07
raseiniu-ams,23.133073,55.394569,16.596505376344084,16.576612903225808,53.260572987721694,1013.1595430107526,79.97446236559139,89.9,2020,07
siauliu-ams,23.331111,55.942222,16.98494623655914,16.968145161290323,49.757412398921836,1012.8340053763441,74.00403225806451,78.8,2020,07
silutes-ams,21.446944,55.352222,17.28548387096774,17.285752688172042,53.65564738292011,1013.3245967741935,75.29704301075269,71.9,2020,07
telsiu-ams,22.256657,55.991245,16.39677419354839,16.381586021505377,52.742240215924426,1012.663440860215,75.49193548387096,88.5,2020,07
ukmerges-ams,24.760335,55.264145,17.352016129032258,17.308870967741935,49.11470985155196,1013.3702956989247,72.19489247311827,63.5,2020,07
utenos-ams,25.589692,55.515321,16.911424731182795,16.88467741935484,53.90309555854643,1013.2145161290322,72.3736559139785,50.4,2020,07
varenos-ams,24.55176,54.248271,17.786290322580644,17.71518817204301,54.892183288409704,1014.000940860215,65.91397849462365,19.9,2020,07
vilniaus-ams,25.107064,54.625992,17.631048387096776,17.59166666666667,51.681451612903224,1013.8477150537634,70.85887096774194,67.0,2020,07
birzu-ams,24.774184,56.193191,17.759139784946235,17.745564516129033,46.389945652173914,1014.4672043010752,76.07661290322581,60.0,2020,08
dotnuvos-ams,23.866224,55.395993,18.489112903225806,18.45,39.42375168690958,1014.417741935484,70.75268817204301,47.7,2020,08
duksto-ams,26.31614,55.517856,17.26290322580645,17.24986559139785,49.15582655826558,1014.6817204301075,76.2258064516129,45.8,2020,08
kauno-ams,23.83588,54.88396,18.594623655913978,18.571639784946235,35.255405405405405,1014.4400537634409,73.1975806451613,92.5,2020,08
klaipedos-ams,21.09157,55.73135,18.671639784946237,18.681317204301074,43.064516129032256,1014.4376344086021,74.97177419354838,97.2,2020,08
kybartu-ams,22.783011,54.633167,18.808602150537634,18.771102150537637,42.39837398373984,1014.3356182795699,72.15725806451613,79.5,2020,08
laukuvos-ams,22.239463,55.60886,17.501478494623658,17.49838709677419,43.702445652173914,1014.5537634408602,76.38440860215054,64.2,2020,08
lazdiju-ams,23.51068,54.23221,18.61760752688172,18.56411290322581,43.95238095238095,1014.5474462365592,72.04032258064517,103.2,2020,08
nidos-ams,21.00736,55.30221,20.023655913978494,20.040994623655912,32.86424731182796,1014.3591397849461,71.51344086021506,58.199999999999996,2020,08
panevezio-ams,24.417184,55.735154,17.46864,17.44784,49.420967741935485,1012.85968,74.8976,42.6,2020,08
raseiniu-ams,23.133073,55.394569,18.000940860215056,17.95994623655914,43.50881953867029,1014.4239247311829,76.25268817204301,54.5,2020,08
siauliu-ams,23.331111,55.942222,17.841532258064518,17.81827956989247,43.44279946164199,1014.6895161290323,74.90994623655914,46.7,2020,08
silutes-ams,21.446944,55.352222,18.588306451612905,18.5877688172043,44.156968876860624,1014.4317204301075,74.2741935483871,61.5,2020,08
telsiu-ams,22.256657,55.991245,18.03978494623656,18.02069892473118,45.97705802968961,1014.5311827956989,72.75672043010752,55.9,2020,08
ukmerges-ams,24.760335,55.264145,18.056182795698923,18.023252688172043,43.87567567567567,1014.5643817204301,73.28225806451613,75.1,2020,08
utenos-ams,25.589692,55.515321,17.330913978494625,17.313978494623658,51.86813186813187,1014.6966397849463,75.33333333333333,66.0,2020,08
varenos-ams,24.55176,54.248271,18.251209677419354,18.177688172043013,46.63347164591978,1014.5264784946236,70.40725806451613,90.4,2020,08
vilniaus-ams,25.107064,54.625992,18.399596774193547,18.361424731182794,46.15089163237312,1014.6451612903226,72.35887096774194,77.3,2020,08
birzu-ams,24.774184,56.193191,14.73111111111111,14.727777777777778,44.862857142857145,1015.583611111111,79.52222222222223,29.3,2020,09
dotnuvos-ams,23.866224,55.395993,14.961388888888889,14.952499999999999,37.15966386554622,1016.0659722222222,76.05277777777778,14.8,2020,09
duksto-ams,26.31614,55.517856,13.712239221140473,13.708901251738526,43.95971223021583,1016.4312934631432,80.46453407510431,39.8,2020,09
kauno-ams,23.83588,54.88396,14.890138888888888,14.884166666666667,33.59046283309958,1016.4727777777778,78.45,13.299999999999999,2020,09
klaipedos-ams,21.09157,55.73135,16.063472222222224,16.06125,47.05424200278164,1015.5323611111112,77.20277777777778,46.0,2020,09
kybartu-ams,22.783011,54.633167,15.430138888888889,15.41861111111111,37.44662921348315,1016.3638888888889,76.42361111111111,18.0,2020,09
laukuvos-ams,22.239463,55.60886,13.975555555555555,13.961805555555555,43.49008498583569,1015.8995833333332,82.8,26.0,2020,09
lazdiju-ams,23.51068,54.23221,14.962374821173105,14.953648068669528,41.143076923076926,1016.7645207439199,76.9656652360515,29.5,2020,09
nidos-ams,21.00736,55.30221,16.28263888888889,16.28263888888889,35.27777777777778,1015.7252777777777,77.22638888888889,22.9,2020,09
panevezio-ams,24.417184,55.735154,14.766388888888887,14.755555555555556,44.53221288515406,1016.0395833333333,76.09722222222223,15.1,2020,09
raseiniu-ams,23.133073,55.394569,14.327361111111113,14.306805555555554,43.260992907801416,1016.0345833333333,82.70416666666667,14.8,2020,09
siauliu-ams,23.331111,55.942222,14.73,14.725555555555555,42.77126917712692,1015.8363888888888,78.11805555555556,21.9,2020,09
silutes-ams,21.446944,55.352222,15.155972222222221,15.154444444444445,40.83549783549783,1015.8547222222222,79.43888888888888,33.0,2020,09
telsiu-ams,22.256657,55.991245,14.278472222222222,14.276805555555555,45.43037974683544,1015.5954166666666,80.50277777777778,34.7,2020,09
ukmerges-ams,24.760335,55.264145,14.808611111111112,14.799027777777777,39.67877094972067,1016.4029166666667,76.55694444444444,12.200000000000001,2020,09
utenos-ams,25.589692,55.515321,13.998055555555556,13.992222222222221,45.45710267229254,1016.3952777777778,78.82083333333334,37.3,2020,09
varenos-ams,24.55176,54.248271,14.309027777777779,14.297083333333333,41.164051355206844,1017.0840277777778,75.21666666666667,21.2,2020,09
vilniaus-ams,25.107064,54.625992,14.633472222222222,14.623194444444445,42.19094766619519,1016.9656944444445,78.33055555555555,14.4,2020,09
birzu-ams,24.774184,56.193191,9.879435483870967,9.744489247311828,72.92936288088643,1013.3302419354839,87.52150537634408,86.2,2020,10
dotnuvos-ams,23.866224,55.395993,10.1997311827957,10.049193548387096,71.68879668049793,1013.2741935483871,85.57123655913979,49.4,2020,10
duksto-ams,26.31614,55.517856,9.569758064516128,9.3747311827957,77.76976421636616,1014.276747311828,87.40994623655914,61.1,2020,10
kauno-ams,23.83588,54.88396,10.188709677419354,10.015322580645162,67.99297752808988,1013.5073924731183,88.34543010752688,52.5,2020,10
klaipedos-ams,21.09157,55.73135,11.245295698924732,11.206317204301076,73.5464333781965,1011.9877688172044,82.27150537634408,96.2,2020,10
kybartu-ams,22.783011,54.633167,10.59502688172043,10.428225806451614,68.55068493150685,1013.0606182795699,86.25,59.5,2020,10
laukuvos-ams,22.239463,55.60886,9.299731182795698,9.060887096774193,76.56824512534818,1012.6774193548387,89.18279569892474,78.6,2020,10
lazdiju-ams,23.51068,54.23221,10.134543010752688,9.951747311827958,72.74094707520891,1013.759811827957,88.31720430107526,71.0,2020,10
nidos-ams,21.00736,55.30221,11.483333333333334,11.483333333333334,62.32258064516129,1012.0965053763441,83.1263440860215,101.3,2020,10
panevezio-ams,24.417184,55.735154,10.13763440860215,9.993682795698925,73.02904564315352,1013.4870967741936,84.93548387096774,64.6,2020,10
raseiniu-ams,23.133073,55.394569,9.758333333333335,9.565437158469944,78.73882681564245,1013.0691256830601,92.40027322404372,53.9,2020,10
siauliu-ams,23.331111,55.942222,9.774327956989248,9.668010752688172,69.3217115689382,1013.0803763440861,86.1008064516129,61.9,2020,10
silutes-ams,21.446944,55.352222,10.51505376344086,10.47513440860215,72.31393775372125,1012.3610215053764,84.82123655913979,87.4,2020,10
telsiu-ams,22.256657,55.991245,9.326344086021505,9.11518817204301,75.06721536351166,1012.55,87.1008064516129,76.3,2020,10
ukmerges-ams,24.760335,55.264145,10.391666666666666,10.242741935483872,73.02300405953991,1013.7600806451613,85.98790322580645,56.9,2020,10
