name,year,month,infection,forest cover,population,area,oro_temp,juntamoji_temp,debesuotumas,slegis_juros_lyg,santyk_oro_dregme,kritutliu_kiekis,krituliu_kiekis
Birštono sav.,2014,5,1,47.1,4399.0,122.0,13.36774193548387,13.200134770889488,48.28281461434371,1015.1991913746632,71.85983827493261,83.5,83.5
Jonavos r. sav.,2014,5,3,41.8,44636.0,944.0,13.509677419354839,13.342204301075268,33.267929634641405,1015.2256720430108,70.74059139784946,94.6,94.6
Kaišiadorių r. sav.,2014,5,4,32.8,32608.0,1087.0,13.36774193548387,13.200134770889488,48.28281461434371,1015.1991913746632,71.85983827493261,83.5,83.5
Kauno m. sav.,2014,5,26,17.7,305111.0,157.0,13.36774193548387,13.200134770889488,48.28281461434371,1015.1991913746632,71.85983827493261,83.5,83.5
Kauno r. sav.,2014,5,3,32.5,85893.0,1496.0,13.36774193548387,13.200134770889488,48.28281461434371,1015.1991913746632,71.85983827493261,83.5,83.5
Kėdainių r. sav.,2014,5,2,25.1,51297.0,1677.0,13.125806451612902,13.03024193548387,51.39502762430939,1015.3440860215054,72.56182795698925,76.8,76.8
Prienų r. sav.,2014,5,0,27.7,28530.0,1033.0,13.36774193548387,13.200134770889488,48.28281461434371,1015.1991913746632,71.85983827493261,83.5,83.5
Raseinių r. sav.,2014,5,2,23.7,36144.0,1573.0,12.583870967741936,12.31478494623656,51.18467852257182,1015.1540322580644,72.70161290322581,72.3,72.3
Kauno apskritis,2014,5,41,29.7,588618.0,8087.0,13.36774193548387,13.200134770889488,48.28281461434371,1015.1991913746632,71.85983827493261,83.5,83.5
Klaipėdos m. sav.,2014,5,2,19.8,158074.0,98.0,13.44516129032258,12.12755376344086,45.46443514644351,1015.3282258064517,74.55376344086021,24.6,24.6
Klaipėdos r. sav.,2014,5,1,26.0,50524.0,1323.0,13.44516129032258,12.12755376344086,45.46443514644351,1015.3282258064517,74.55376344086021,24.6,24.6
Kretingos r. sav.,2014,5,0,34.6,40222.0,989.0,13.44516129032258,12.12755376344086,45.46443514644351,1015.3282258064517,74.55376344086021,24.6,24.6
Neringos sav.,2014,5,0,82.5,2722.0,139.0,12.87741935483871,12.716397849462366,44.92567567567568,1015.250940860215,73.96908602150538,30.9,30.9
Palangos m. sav.,2014,5,0,40.0,15442.0,79.0,13.44516129032258,12.12755376344086,45.46443514644351,1015.3282258064517,74.55376344086021,24.6,24.6
Šilutės r. sav.,2014,5,1,42.2,42870.0,1682.0,13.083870967741936,12.917204301075268,48.28184281842818,1015.265860215054,71.60215053763442,29.8,29.799999999999997
Skuodo r. sav.,2014,5,0,10.6,19077.0,911.0,12.167741935483871,11.910752688172044,52.41216216216216,1015.2727150537636,70.16532258064517,36.0,36.0
Klaipėdos apskritis,2014,5,4,26.5,328931.0,5222.0,13.44516129032258,12.12755376344086,45.46443514644351,1015.3282258064517,74.55376344086021,24.6,24.6
Marijampolės r. sav.,2014,5,0,,,,12.274193548387096,13.360618279569891,51.289972899728994,1015.1469086021506,71.14784946236558,42.1,42.1
Šakių r. sav.,2014,5,1,23.0,31186.0,1454.0,12.274193548387096,13.360618279569891,51.289972899728994,1015.1469086021506,71.14784946236558,42.1,42.1
Vilkaviškio r. sav.,2014,5,0,11.0,40563.0,1262.0,12.274193548387096,13.360618279569891,51.289972899728994,1015.1469086021506,71.14784946236558,42.1,42.1
Marijampolės apskritis,2014,5,1,22.0,155001.0,4465.0,12.274193548387096,13.360618279569891,51.289972899728994,1015.1469086021506,71.14784946236558,42.1,42.1
Biržų r. sav.,2014,5,0,27.2,26676.0,1476.0,13.23225806451613,13.060483870967742,55.52150537634409,1015.0908602150536,71.64112903225806,67.7,67.7
Kupiškio r. sav.,2014,5,2,29.4,19155.0,1080.0,13.048387096774194,12.871505376344086,50.62516914749661,1015.221370967742,72.19489247311827,70.7,70.7
Panevėžio r. sav.,2014,5,0,34.9,37625.0,2177.0,13.048387096774194,12.871505376344086,50.62516914749661,1015.221370967742,72.19489247311827,70.7,70.7
Panevėžio m. sav.,2014,5,3,2.1,96640.0,50.0,13.048387096774194,12.871505376344086,50.62516914749661,1015.221370967742,72.19489247311827,70.7,70.7
Pasvalio r. sav.,2014,5,0,17.0,26883.0,1289.0,13.23225806451613,13.060483870967742,55.52150537634409,1015.0908602150536,71.64112903225806,67.7,67.7
Rokiškio r. sav.,2014,5,0,29.2,33227.0,1806.0,13.225806451612904,13.12809139784946,55.704607046070464,1015.138306451613,71.29166666666667,65.8,65.8
Panevėžio apskritis,2014,5,5,28.2,240206.0,7878.0,13.23225806451613,13.060483870967742,55.52150537634409,1015.0908602150536,71.64112903225806,67.7,67.7
Akmenės r. sav.,2014,5,0,32.4,21897.0,844.0,12.167741935483871,11.910752688172044,52.41216216216216,1015.2727150537636,70.16532258064517,36.0,36.0
Joniškio r. sav.,2014,5,0,20.2,24607.0,1152.0,12.541935483870969,12.358736559139784,55.54668470906631,1015.2900537634408,72.75,57.9,57.900000000000006
Kelmės r. sav.,2014,5,0,31.4,30610.0,1705.0,12.583870967741936,12.31478494623656,51.18467852257182,1015.1540322580644,72.70161290322581,72.3,72.3
Radviliškio r. sav.,2014,5,1,25.7,40029.0,1634.0,12.541935483870969,12.358736559139784,55.54668470906631,1015.2900537634408,72.75,57.9,57.900000000000006
Šiaulių m. sav.,2014,5,4,5.6,105298.0,82.0,12.541935483870969,12.358736559139784,55.54668470906631,1015.2900537634408,72.75,57.9,57.900000000000006
Šiaulių r. sav.,2014,5,1,34.9,42337.0,1806.0,12.541935483870969,12.358736559139784,55.54668470906631,1015.2900537634408,72.75,57.9,57.900000000000006
Šiaulių apskritis,2014,5,6,27.6,286925.0,8537.0,12.541935483870969,12.358736559139784,55.54668470906631,1015.2900537634408,72.75,57.9,57.900000000000006
Jurbarko r. sav.,2014,5,0,38.0,28821.0,1506.0,12.583870967741936,12.31478494623656,51.18467852257182,1015.1540322580644,72.70161290322581,72.3,72.3
Šilalės r. sav.,2014,5,2,28.5,25451.0,1188.0,11.929032258064517,11.653494623655916,50.55040871934605,1015.250134408602,73.39784946236558,59.7,59.7
Tauragės r. sav.,2014,5,2,38.7,42045.0,1179.0,11.929032258064517,11.653494623655916,50.55040871934605,1015.250134408602,73.39784946236558,59.7,59.7
Tauragės apskritis,2014,5,4,33.1,105356.0,4408.0,11.929032258064517,11.653494623655916,50.55040871934605,1015.250134408602,73.39784946236558,59.7,59.7
Mažeikių r. sav.,2014,5,0,29.5,56449.0,1220.0,12.167741935483871,11.910752688172044,52.41216216216216,1015.2727150537636,70.16532258064517,36.0,36.0
Plungės r. sav.,2014,5,1,36.1,36945.0,1105.0,12.167741935483871,11.910752688172044,52.41216216216216,1015.2727150537636,70.16532258064517,36.0,36.0
Telšių r. sav.,2014,5,2,35.2,44995.0,1439.0,12.167741935483871,11.910752688172044,52.41216216216216,1015.2727150537636,70.16532258064517,36.0,36.0
Telšių apskritis,2014,5,3,36.3,146688.0,4349.0,12.167741935483871,11.910752688172044,52.41216216216216,1015.2727150537636,70.16532258064517,36.0,36.0
Anykščių r. sav.,2014,5,3,32.6,27112.0,1764.0,13.225806451612904,13.12809139784946,55.704607046070464,1015.138306451613,71.29166666666667,65.8,65.8
Ignalinos r. sav.,2014,5,1,36.3,17319.0,1441.0,13.151612903225805,12.953360215053763,37.01211305518169,1015.1228494623656,70.13440860215054,94.2,94.19999999999999
Molėtų r. sav.,2014,5,0,31.3,19669.0,1367.0,13.225806451612904,13.12809139784946,55.704607046070464,1015.138306451613,71.29166666666667,65.8,65.8
Utenos r. sav.,2014,5,4,33.4,41223.0,1230.0,13.225806451612904,13.12809139784946,55.704607046070464,1015.138306451613,71.29166666666667,65.8,65.8
Visagino sav.,2014,5,0,58.0,21126.0,58.0,13.151612903225805,12.953360215053763,37.01211305518169,1015.1228494623656,70.13440860215054,94.2,94.19999999999999
Zarasų r. sav.,2014,5,1,37.3,17409.0,1331.0,13.151612903225805,12.953360215053763,37.01211305518169,1015.1228494623656,70.13440860215054,94.2,94.19999999999999
Utenos apskritis,2014,5,9,34.3,143858.0,7191.0,13.225806451612904,13.12809139784946,55.704607046070464,1015.138306451613,71.29166666666667,65.8,65.8
Šalčininkų r. sav.,2014,5,0,48.0,33420.0,1493.0,13.448387096774193,13.260618279569892,56.60622462787551,1015.2452956989248,69.90994623655914,70.9,70.9
Širvintų r. sav.,2014,5,0,33.3,16645.0,905.0,13.509677419354839,13.342204301075268,33.267929634641405,1015.2256720430108,70.74059139784946,94.6,94.6
Švenčionių r. sav.,2014,5,1,60.3,26346.0,1691.0,13.151612903225805,12.953360215053763,37.01211305518169,1015.1228494623656,70.13440860215054,94.2,94.19999999999999
Trakų r. sav.,2014,5,1,49.9,33447.0,1207.0,13.448387096774193,13.260618279569892,56.60622462787551,1015.2452956989248,69.90994623655914,70.9,70.9
Ukmergės r. sav.,2014,5,3,32.5,37898.0,1395.0,13.509677419354839,13.342204301075268,33.267929634641405,1015.2256720430108,70.74059139784946,94.6,94.6
Vilniaus r. sav.,2014,5,0,41.6,93422.0,2129.0,13.448387096774193,13.260618279569892,56.60622462787551,1015.2452956989248,69.90994623655914,70.9,70.9
Vilniaus m. sav.,2014,5,27,34.6,535362.0,400.0,13.448387096774193,13.260618279569892,56.60622462787551,1015.2452956989248,69.90994623655914,70.9,70.9
Vilniaus apskritis,2014,5,32,44.0,800631.0,9730.0,13.448387096774193,13.260618279569892,56.60622462787551,1015.2452956989248,69.90994623655914,70.9,70.9
Alytaus r. sav.,2014,6,2,25.0,27410.0,1403.0,14.513333333333332,14.511527777777776,64.12853107344633,1013.4925,75.55,89.4,80.4
Alytaus m. sav.,2014,6,3,32.5,57520.0,39.0,14.513333333333332,14.511527777777776,64.12853107344633,1013.4925,75.55,89.4,80.4
Druskininkų sav.,2014,6,0,69.1,21135.0,453.0,14.473333333333333,14.467361111111112,59.25,1013.78875,75.87222222222222,74.2,70.0
Lazdyjų r.,2014,6,0,,,,14.473333333333333,14.467361111111112,59.25,1013.78875,75.87222222222222,74.2,70.0
Varėnos r. sav.,2014,6,2,68.7,24193.0,2216.0,14.513333333333332,14.511527777777776,64.12853107344633,1013.4925,75.55,89.4,80.4
Alytaus apskritis,2014,6,7,49.1,151648.0,5418.0,14.513333333333332,14.511527777777776,64.12853107344633,1013.4925,75.55,89.4,80.4
Birštono sav.,2014,6,1,47.1,4399.0,122.0,14.72,14.708611111111113,57.98047419804742,1013.2754166666668,75.31527777777778,67.1,56.3
Jonavos r. sav.,2014,6,6,41.8,44636.0,944.0,14.366666666666667,14.359444444444444,0.0,1012.9590277777778,78.8013888888889,66.1,60.5
Kaišiadorių r. sav.,2014,6,4,32.8,32608.0,1087.0,14.72,14.708611111111113,57.98047419804742,1013.2754166666668,75.31527777777778,67.1,56.3
Kauno m. sav.,2014,6,30,17.7,305111.0,157.0,14.72,14.708611111111113,57.98047419804742,1013.2754166666668,75.31527777777778,67.1,56.3
Kauno r. sav.,2014,6,16,32.5,85893.0,1496.0,14.72,14.708611111111113,57.98047419804742,1013.2754166666668,75.31527777777778,67.1,56.3
Kėdainių r. sav.,2014,6,2,25.1,51297.0,1677.0,14.43,14.409444444444444,60.22159887798036,1013.1526388888888,77.82638888888889,74.6,65.8
Prienų r. sav.,2014,6,0,27.7,28530.0,1033.0,14.72,14.708611111111113,57.98047419804742,1013.2754166666668,75.31527777777778,67.1,56.3
Raseinių r. sav.,2014,6,3,23.7,36144.0,1573.0,13.833333333333334,13.811527777777776,64.35006973500697,1013.1397222222222,78.18194444444444,43.2,39.6
Kauno apskritis,2014,6,62,29.7,588618.0,8087.0,14.72,14.708611111111113,57.98047419804742,1013.2754166666668,75.31527777777778,67.1,56.3
Klaipėdos m. sav.,2014,6,1,19.8,158074.0,98.0,14.84,13.42863436123348,57.71362940275651,1013.808088235294,83.73195876288659,62.900000000000006,62.9
Klaipėdos r. sav.,2014,6,3,26.0,50524.0,1323.0,14.84,13.42863436123348,57.71362940275651,1013.808088235294,83.73195876288659,62.900000000000006,62.9
Kretingos r. sav.,2014,6,1,34.6,40222.0,989.0,14.84,13.42863436123348,57.71362940275651,1013.808088235294,83.73195876288659,62.900000000000006,62.9
Neringos sav.,2014,6,0,82.5,2722.0,139.0,14.26,14.342083333333331,54.49226441631505,1013.9063888888888,78.50277777777778,48.5,48.5
Palangos m. sav.,2014,6,2,40.0,15442.0,79.0,14.84,13.42863436123348,57.71362940275651,1013.808088235294,83.73195876288659,62.900000000000006,62.9
Šilutės r. sav.,2014,6,1,42.2,42870.0,1682.0,14.243333333333334,14.261666666666668,60.69757489300999,1013.7693055555555,79.2375,76.5,76.5
Skuodo r. sav.,2014,6,0,10.6,19077.0,911.0,13.686666666666667,13.754305555555556,62.31697054698457,1013.1902777777776,77.02916666666667,151.6,151.4
Klaipėdos apskritis,2014,6,8,26.5,328931.0,5222.0,14.84,13.42863436123348,57.71362940275651,1013.808088235294,83.73195876288659,62.900000000000006,62.9
Marijampolės r. sav.,2014,6,0,,,,13.293333333333333,14.85152777777778,58.01808066759388,1013.6209722222222,75.46388888888889,63.7,58.699999999999996
Šakių r. sav.,2014,6,2,23.0,31186.0,1454.0,13.293333333333333,14.85152777777778,58.01808066759388,1013.6209722222222,75.46388888888889,63.7,58.699999999999996
Vilkaviškio r. sav.,2014,6,1,11.0,40563.0,1262.0,13.293333333333333,14.85152777777778,58.01808066759388,1013.6209722222222,75.46388888888889,63.7,58.699999999999996
Marijampolės apskritis,2014,6,3,22.0,155001.0,4465.0,13.293333333333333,14.85152777777778,58.01808066759388,1013.6209722222222,75.46388888888889,63.7,58.699999999999996
Biržų r. sav.,2014,6,0,27.2,26676.0,1476.0,14.613333333333333,14.624444444444444,63.84357541899441,1012.4318055555556,76.14861111111111,75.2,70.9
Kupiškio r. sav.,2014,6,1,29.4,19155.0,1080.0,14.263333333333332,14.22472222222222,61.62709497206704,1012.8054166666668,77.31388888888888,82.7,76.3
Panevėžio r. sav.,2014,6,1,34.9,37625.0,2177.0,14.263333333333332,14.22472222222222,61.62709497206704,1012.8054166666668,77.31388888888888,82.7,76.3
Panevėžio m. sav.,2014,6,1,2.1,96640.0,50.0,14.263333333333332,14.22472222222222,61.62709497206704,1012.8054166666668,77.31388888888888,82.7,76.3
Pasvalio r. sav.,2014,6,0,17.0,26883.0,1289.0,14.613333333333333,14.624444444444444,63.84357541899441,1012.4318055555556,76.14861111111111,75.2,70.9
Rokiškio r. sav.,2014,6,5,29.2,33227.0,1806.0,14.373333333333333,14.377083333333331,69.34887005649718,1012.5783333333334,77.28472222222223,76.3,66.5
Panevėžio apskritis,2014,6,8,28.2,240206.0,7878.0,14.613333333333333,14.624444444444444,63.84357541899441,1012.4318055555556,76.14861111111111,75.2,70.9
Akmenės r. sav.,2014,6,1,32.4,21897.0,844.0,13.686666666666667,13.754305555555556,62.31697054698457,1013.1902777777776,77.02916666666667,151.6,151.4
Joniškio r. sav.,2014,6,0,20.2,24607.0,1152.0,14.04,14.04263888888889,59.65034965034965,1012.9819444444444,77.15277777777777,84.2,81.9
Kelmės r. sav.,2014,6,4,31.4,30610.0,1705.0,13.833333333333334,13.811527777777776,64.35006973500697,1013.1397222222222,78.18194444444444,43.2,39.6
Radviliškio r. sav.,2014,6,2,25.7,40029.0,1634.0,14.04,14.04263888888889,59.65034965034965,1012.9819444444444,77.15277777777777,84.2,81.9
Šiaulių m. sav.,2014,6,9,5.6,105298.0,82.0,14.04,14.04263888888889,59.65034965034965,1012.9819444444444,77.15277777777777,84.2,81.9
Šiaulių r. sav.,2014,6,1,34.9,42337.0,1806.0,14.04,14.04263888888889,59.65034965034965,1012.9819444444444,77.15277777777777,84.2,81.9
Šiaulių apskritis,2014,6,17,27.6,286925.0,8537.0,14.04,14.04263888888889,59.65034965034965,1012.9819444444444,77.15277777777777,84.2,81.9
Jurbarko r. sav.,2014,6,0,38.0,28821.0,1506.0,13.833333333333334,13.811527777777776,64.35006973500697,1013.1397222222222,78.18194444444444,43.2,39.6
Šilalės r. sav.,2014,6,1,28.5,25451.0,1188.0,13.446666666666665,13.43638888888889,62.21428571428572,1013.3684722222224,80.0375,87.3,85.3
Tauragės r. sav.,2014,6,5,38.7,42045.0,1179.0,13.446666666666665,13.43638888888889,62.21428571428572,1013.3684722222224,80.0375,87.3,85.3
Tauragės apskritis,2014,6,6,33.1,105356.0,4408.0,13.446666666666665,13.43638888888889,62.21428571428572,1013.3684722222224,80.0375,87.3,85.3
Mažeikių r. sav.,2014,6,0,29.5,56449.0,1220.0,13.686666666666667,13.754305555555556,62.31697054698457,1013.1902777777776,77.02916666666667,151.6,151.4
Plungės r. sav.,2014,6,0,36.1,36945.0,1105.0,13.686666666666667,13.754305555555556,62.31697054698457,1013.1902777777776,77.02916666666667,151.6,151.4
Telšių r. sav.,2014,6,4,35.2,44995.0,1439.0,13.686666666666667,13.754305555555556,62.31697054698457,1013.1902777777776,77.02916666666667,151.6,151.4
Telšių apskritis,2014,6,4,36.3,146688.0,4349.0,13.686666666666667,13.754305555555556,62.31697054698457,1013.1902777777776,77.02916666666667,151.6,151.4
Anykščių r. sav.,2014,6,1,32.6,27112.0,1764.0,14.373333333333333,14.377083333333331,69.34887005649718,1012.5783333333334,77.28472222222223,76.3,66.5
Ignalinos r. sav.,2014,6,1,36.3,17319.0,1441.0,14.293333333333333,14.252777777777778,0.0,1012.427361111111,78.5513888888889,72.3,61.199999999999996
Molėtų r. sav.,2014,6,0,31.3,19669.0,1367.0,14.373333333333333,14.377083333333331,69.34887005649718,1012.5783333333334,77.28472222222223,76.3,66.5
Utenos r. sav.,2014,6,5,33.4,41223.0,1230.0,14.373333333333333,14.377083333333331,69.34887005649718,1012.5783333333334,77.28472222222223,76.3,66.5
Visagino sav.,2014,6,0,58.0,21126.0,58.0,14.293333333333333,14.252777777777778,0.0,1012.427361111111,78.5513888888889,72.3,61.199999999999996
Zarasų r. sav.,2014,6,2,37.3,17409.0,1331.0,14.293333333333333,14.252777777777778,0.0,1012.427361111111,78.5513888888889,72.3,61.199999999999996
Utenos apskritis,2014,6,9,34.3,143858.0,7191.0,14.373333333333333,14.377083333333331,69.34887005649718,1012.5783333333334,77.28472222222223,76.3,66.5
Šalčininkų r. sav.,2014,6,1,48.0,33420.0,1493.0,14.513333333333332,14.477222222222222,63.050139275766014,1013.2029166666666,75.34444444444445,61.9,48.2
Širvintų r. sav.,2014,6,0,33.3,16645.0,905.0,14.366666666666667,14.359444444444444,0.0,1012.9590277777778,78.8013888888889,66.1,60.5
Švenčionių r. sav.,2014,6,2,60.3,26346.0,1691.0,14.293333333333333,14.252777777777778,0.0,1012.427361111111,78.5513888888889,72.3,61.199999999999996
Trakų r. sav.,2014,6,11,49.9,33447.0,1207.0,14.513333333333332,14.477222222222222,63.050139275766014,1013.2029166666666,75.34444444444445,61.9,48.2
Ukmergės r. sav.,2014,6,7,32.5,37898.0,1395.0,14.366666666666667,14.359444444444444,0.0,1012.9590277777778,78.8013888888889,66.1,60.5
Vilniaus r. sav.,2014,6,3,41.6,93422.0,2129.0,14.513333333333332,14.477222222222222,63.050139275766014,1013.2029166666666,75.34444444444445,61.9,48.2
Vilniaus m. sav.,2014,6,62,34.6,535362.0,400.0,14.513333333333332,14.477222222222222,63.050139275766014,1013.2029166666666,75.34444444444445,61.9,48.2
Vilniaus apskritis,2014,6,86,44.0,800631.0,9730.0,14.513333333333332,14.477222222222222,63.050139275766014,1013.2029166666666,75.34444444444445,61.9,48.2
Alytaus r. sav.,2014,7,0,25.0,27410.0,1403.0,19.635483870967743,19.54986559139785,36.66440217391305,1015.808064516129,71.10483870967742,67.39999999999999,75.5
Alytaus m. sav.,2014,7,0,32.5,57520.0,39.0,19.635483870967743,19.54986559139785,36.66440217391305,1015.808064516129,71.10483870967742,67.39999999999999,75.5
Druskininkų sav.,2014,7,3,69.1,21135.0,453.0,20.070967741935487,20.0505376344086,35.71409214092141,1015.6774193548388,69.68548387096774,85.8,90.0
Lazdyjų r.,2014,7,1,,,,20.070967741935487,20.0505376344086,35.71409214092141,1015.6774193548388,69.68548387096774,85.8,90.0
Varėnos r. sav.,2014,7,0,68.7,24193.0,2216.0,19.635483870967743,19.54986559139785,36.66440217391305,1015.808064516129,71.10483870967742,67.39999999999999,75.5
Alytaus apskritis,2014,7,4,49.1,151648.0,5418.0,19.635483870967743,19.54986559139785,36.66440217391305,1015.808064516129,71.10483870967742,67.39999999999999,75.5
Birštono sav.,2014,7,2,47.1,4399.0,122.0,20.616129032258065,20.54912516823688,30.35666218034993,1015.77267833109,65.60161507402422,59.9,70.7
Jonavos r. sav.,2014,7,10,41.8,44636.0,944.0,20.07741935483871,20.038978494623656,0.0,1016.0657258064516,71.23118279569893,83.3,88.9
Kaišiadorių r. sav.,2014,7,3,32.8,32608.0,1087.0,20.616129032258065,20.54912516823688,30.35666218034993,1015.77267833109,65.60161507402422,59.9,70.7
Kauno m. sav.,2014,7,53,17.7,305111.0,157.0,20.616129032258065,20.54912516823688,30.35666218034993,1015.77267833109,65.60161507402422,59.9,70.7
Kauno r. sav.,2014,7,17,32.5,85893.0,1496.0,20.616129032258065,20.54912516823688,30.35666218034993,1015.77267833109,65.60161507402422,59.9,70.7
Kėdainių r. sav.,2014,7,9,25.1,51297.0,1677.0,20.0258064516129,20.06370967741936,30.55177111716621,1016.1146505376344,71.7258064516129,60.3,69.1
Prienų r. sav.,2014,7,1,27.7,28530.0,1033.0,20.616129032258065,20.54912516823688,30.35666218034993,1015.77267833109,65.60161507402422,59.9,70.7
Raseinių r. sav.,2014,7,4,23.7,36144.0,1573.0,19.687096774193545,19.672043010752688,30.3283378746594,1015.8119623655914,71.34811827956989,79.0,82.6
Kauno apskritis,2014,7,99,29.7,588618.0,8087.0,20.616129032258065,20.54912516823688,30.35666218034993,1015.77267833109,65.60161507402422,59.9,70.7
Klaipėdos m. sav.,2014,7,13,19.8,158074.0,98.0,20.361290322580647,21.15779569892473,30.844086021505376,1015.5475806451614,67.95564516129032,41.3,41.3
Klaipėdos r. sav.,2014,7,4,26.0,50524.0,1323.0,20.361290322580647,21.15779569892473,30.844086021505376,1015.5475806451614,67.95564516129032,41.3,41.3
Kretingos r. sav.,2014,7,5,34.6,40222.0,989.0,20.361290322580647,21.15779569892473,30.844086021505376,1015.5475806451614,67.95564516129032,41.3,41.3
Neringos sav.,2014,7,0,82.5,2722.0,139.0,21.48709677419355,21.703897849462365,26.688172043010752,1015.4094086021504,70.65456989247312,41.9,41.9
Palangos m. sav.,2014,7,4,40.0,15442.0,79.0,20.361290322580647,21.15779569892473,30.844086021505376,1015.5475806451614,67.95564516129032,41.3,41.3
Šilutės r. sav.,2014,7,3,42.2,42870.0,1682.0,21.070967741935487,21.047983870967744,29.09128065395096,1015.5192204301076,67.63575268817205,16.9,16.9
Skuodo r. sav.,2014,7,0,10.6,19077.0,911.0,20.138709677419353,20.095026881720432,32.93378378378378,1015.8974462365592,67.50537634408602,28.6,28.8
Klaipėdos apskritis,2014,7,29,26.5,328931.0,5222.0,20.361290322580647,21.15779569892473,30.844086021505376,1015.5475806451614,67.95564516129032,41.3,41.3
Marijampolės r. sav.,2014,7,4,,,,21.080645161290324,20.361155913978497,28.71870794078061,1015.4788978494624,70.51209677419355,58.7,63.699999999999996
Šakių r. sav.,2014,7,1,23.0,31186.0,1454.0,21.080645161290324,20.361155913978497,28.71870794078061,1015.4788978494624,70.51209677419355,58.7,63.699999999999996
Vilkaviškio r. sav.,2014,7,0,11.0,40563.0,1262.0,21.080645161290324,20.361155913978497,28.71870794078061,1015.4788978494624,70.51209677419355,58.7,63.699999999999996
Marijampolės apskritis,2014,7,5,22.0,155001.0,4465.0,21.080645161290324,20.361155913978497,28.71870794078061,1015.4788978494624,70.51209677419355,58.7,63.699999999999996
Biržų r. sav.,2014,7,2,27.2,26676.0,1476.0,20.299999999999997,20.308602150537634,33.29514824797844,1016.233064516129,69.43682795698925,60.6,64.9
Kupiškio r. sav.,2014,7,0,29.4,19155.0,1080.0,19.93548387096774,20.00524193548387,31.16576086956522,1016.1563172043012,70.60618279569893,46.3,51.5
Panevėžio r. sav.,2014,7,2,34.9,37625.0,2177.0,19.93548387096774,20.00524193548387,31.16576086956522,1016.1563172043012,70.60618279569893,46.3,51.5
Panevėžio m. sav.,2014,7,9,2.1,96640.0,50.0,19.93548387096774,20.00524193548387,31.16576086956522,1016.1563172043012,70.60618279569893,46.3,51.5
Pasvalio r. sav.,2014,7,2,17.0,26883.0,1289.0,20.299999999999997,20.308602150537634,33.29514824797844,1016.233064516129,69.43682795698925,60.6,64.9
Rokiškio r. sav.,2014,7,5,29.2,33227.0,1806.0,19.64516129032258,19.62889784946237,33.93707250341997,1016.2174731182796,70.90591397849462,64.60000000000001,74.4
Panevėžio apskritis,2014,7,20,28.2,240206.0,7878.0,20.299999999999997,20.308602150537634,33.29514824797844,1016.233064516129,69.43682795698925,60.6,64.9
Akmenės r. sav.,2014,7,0,32.4,21897.0,844.0,20.138709677419353,20.095026881720432,32.93378378378378,1015.8974462365592,67.50537634408602,28.6,28.8
Joniškio r. sav.,2014,7,1,20.2,24607.0,1152.0,19.83225806451613,19.836290322580645,29.86874154262517,1016.1127688172044,71.84543010752688,88.2,90.5
Kelmės r. sav.,2014,7,2,31.4,30610.0,1705.0,19.687096774193545,19.672043010752688,30.3283378746594,1015.8119623655914,71.34811827956989,79.0,82.6
Radviliškio r. sav.,2014,7,4,25.7,40029.0,1634.0,19.83225806451613,19.836290322580645,29.86874154262517,1016.1127688172044,71.84543010752688,88.2,90.5
Šiaulių m. sav.,2014,7,22,5.6,105298.0,82.0,19.83225806451613,19.836290322580645,29.86874154262517,1016.1127688172044,71.84543010752688,88.2,90.5
Šiaulių r. sav.,2014,7,8,34.9,42337.0,1806.0,19.83225806451613,19.836290322580645,29.86874154262517,1016.1127688172044,71.84543010752688,88.2,90.5
Šiaulių apskritis,2014,7,38,27.6,286925.0,8537.0,19.83225806451613,19.836290322580645,29.86874154262517,1016.1127688172044,71.84543010752688,88.2,90.5
Jurbarko r. sav.,2014,7,0,38.0,28821.0,1506.0,19.687096774193545,19.672043010752688,30.3283378746594,1015.8119623655914,71.34811827956989,79.0,82.6
Šilalės r. sav.,2014,7,2,28.5,25451.0,1188.0,19.448387096774194,19.42701612903226,32.22237380627558,1015.815188172043,71.88709677419355,55.6,57.6
Tauragės r. sav.,2014,7,2,38.7,42045.0,1179.0,19.448387096774194,19.42701612903226,32.22237380627558,1015.815188172043,71.88709677419355,55.6,57.6
Tauragės apskritis,2014,7,4,33.1,105356.0,4408.0,19.448387096774194,19.42701612903226,32.22237380627558,1015.815188172043,71.88709677419355,55.6,57.6
Mažeikių r. sav.,2014,7,5,29.5,56449.0,1220.0,20.138709677419353,20.095026881720432,32.93378378378378,1015.8974462365592,67.50537634408602,28.6,28.8
Plungės r. sav.,2014,7,0,36.1,36945.0,1105.0,20.138709677419353,20.095026881720432,32.93378378378378,1015.8974462365592,67.50537634408602,28.6,28.8
Telšių r. sav.,2014,7,11,35.2,44995.0,1439.0,20.138709677419353,20.095026881720432,32.93378378378378,1015.8974462365592,67.50537634408602,28.6,28.8
Telšių apskritis,2014,7,16,36.3,146688.0,4349.0,20.138709677419353,20.095026881720432,32.93378378378378,1015.8974462365592,67.50537634408602,28.6,28.8
Anykščių r. sav.,2014,7,5,32.6,27112.0,1764.0,19.64516129032258,19.62889784946237,33.93707250341997,1016.2174731182796,70.90591397849462,64.60000000000001,74.4
Ignalinos r. sav.,2014,7,2,36.3,17319.0,1441.0,19.80322580645161,19.821639784946235,0.0,1016.3519515477792,70.53225806451613,22.2,30.0
